datetime,latitude,longitude,magnitude,depth,location,risk_level
2020-12-11 18:33:51,21.59,90.31,4.1,10.0,"219km SSW of Belonia, Tripura, India",Medium
2020-12-10 22:26:47,25.87,90.52,3.9,10.0,"50km NE of Tura, Meghalaya, India",Low
2020-12-10 00:24:19,26.54,96.66,4.1,145.0,"133km S of Changlang, Arunachal Pradesh, India",Medium
2020-12-10 00:06:45,26.703,95.313,2.5,10.0,"90km ENE of Mokokchung, Nagaland, India",Low
2020-12-09 21:35:35,24.98,95.0,3.1,27.7,"52km E of Ukhrul, Manipur, India",Low
2020-12-08 10:44:34,22.11,94.2,5.2,87.0,"174km SSE of Champhai, Mizoram, India",Medium
2020-12-08 00:27:44,28.96,76.99,3.3,14.0,"38km E of Rohtak, Haryana, India",Low
2020-12-07 02:09:22,32.72,76.62,2.6,5.0,"62km NNE of Dharamshala, Himachal Pradesh, India",Low
2020-12-07 01:14:59,36.25,73.74,3.6,10.0,"251km NNW of Gulmarg, Jammu and Kashmir, India",Low
2020-12-06 19:05:39,12.79,93.14,4.3,10.0,"55km SSE of Diglipur, Andaman and Nicobar island, India",Medium
2020-12-06 10:10:40,32.71,76.65,2.8,5.0,"62km NNE of Dharamshala, Himachal Pradesh, India",Low
2020-12-05 10:46:37,26.92,92.67,3.4,10.0,"32km NNW of Tezpur, Assam, India",Low
2020-12-04 03:10:59,30.11,80.56,2.6,5.0,"67km NNE of Pithoragarh, Uttarakhand, India",Low
2020-12-04 02:13:24,22.14,86.05,3.9,63.0,"75km SSW of Jamshedpur, Jharkhand, India",Low
2020-12-03 13:40:06,34.49,75.95,3.5,10.0,"18km WSW of Kargil, Laddakh, India",Low
2020-12-02 12:44:24,27.49,94.34,3.1,60.0,"56km W of Dibrugarh, Assam, India",Low
2020-12-02 06:24:40,38.296,75.376,4.3,169.0,"421km N of Kargil, Laddakh, India",Medium
2020-12-02 04:05:01,28.79,77.46,2.7,5.0,"29km NNE of Noida, Uttar Pradesh, India",Low
2020-12-01 09:41:50,30.03,77.95,3.9,10.0,"22km WNW of Haridwar, Uttarakhand, India",Low
2020-11-29 21:12:35,31.56,72.84,3.6,10.0,"192km W of Amritsar, Punjab, India",Low
2020-11-28 05:07:54,33.72,88.6,4.1,200.0,"670km N of Lachung, Sikkim, India",Medium
2020-11-23 19:11:51,28.53,87.32,4.0,50.0,"156km NW of Yuksom, Sikkim, India",Medium
2020-11-23 02:13:47,27.96,93.88,2.6,10.0,"79km W of Basar, Arunachal Pradesh, India",Low
2020-11-22 23:58:24,22.37,94.13,3.8,25.0,"146km SE of Champhai, Mizoram, India",Low
2020-11-22 08:59:20,26.31,94.63,4.4,23.2,"11km E of Mokokchung, Nagaland, India",Medium
2020-11-22 06:23:59,21.89,79.45,2.7,10.0,"90km NNE of Nagpur, Maharashtra, India",Low
2020-11-22 03:40:53,21.89,79.8,1.8,10.0,"110km NE of Nagpur, Maharashtra, India",Low
2020-11-22 03:12:11,21.78,79.84,2.4,10.0,"105km NE of Nagpur, Maharashtra, India",Low
2020-11-22 01:45:02,22.1,79.55,4.3,10.0,"116km NNE of Nagpur, Maharashtra, India",Medium
2020-11-21 16:09:38,25.45,94.35,2.8,5.0,"34km SE of Kohima, Nagaland, India",Low
2020-11-21 14:03:58,25.49,94.33,2.7,16.0,"30km SE of Kohima, Nagaland, India",Low
2020-11-21 10:19:36,24.92,94.88,4.0,30.0,"40km E of Ukhrul, Manipur, India",Medium
2020-11-21 06:54:40,25.45,94.29,2.8,11.8,"31km SE of Kohima, Nagaland, India",Low
2020-11-19 01:20:31,25.33,94.19,2.7,10.0,"32km NW of Shirui, Manipur, India",Low
2020-11-17 06:57:24,25.3,72.73,3.0,10.0,"108km SSW of Jodhpur, Rajasthan, India",Low
2020-11-16 21:00:47,31.16,78.13,2.5,5.0,"56km NNW of Uttarkashi, Uttarakhand, India",Low
2020-11-15 23:31:20,30.92,78.01,3.3,5.0,"46km WNW of Uttarkashi, Uttarakhand, India",Low
2020-11-15 12:19:34,31.04,75.95,2.9,10.0,"47km SE of Jalandhar, Punjab, India",Low
2020-11-15 04:34:24,25.51,90.67,2.7,10.0,"46km E of Tura, Meghalaya, India",Low
2020-11-15 04:09:18,19.92,72.88,2.4,5.0,"93km N of Mumbai, Maharashtra, India",Low
2020-11-14 14:20:26,23.53,94.5,5.2,30.0,"119km E of Champhai, Mizoram, India",Medium
2020-11-14 00:03:10,5.7,95.8,4.9,10.0,"255km SE of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-11-13 21:04:04,26.59,93.24,2.8,11.0,"45km E of Tezpur, Assam, India",Low
2020-11-13 15:39:47,28.67,91.83,3.1,30.0,"121km N of Tawang, Arunachal Pradesh, India",Low
2020-11-13 08:45:37,12.13,93.46,4.3,10.0,"97km NE of Portblair, Andaman and Nicobar island, India",Medium
2020-11-13 03:23:49,26.45,93.61,3.7,11.0,"61km N of Dimapur, Nagaland, India",Low
2020-11-13 02:51:28,28.02,87.74,4.1,10.0,"86km NW of Yuksom, Sikkim, India",Medium
2020-11-12 15:35:28,23.88,94.54,3.7,25.0,"103km SE of Moirang, Manipur, India",Low
2020-11-12 08:36:22,20.0,72.9,2.5,5.0,"93km W of Nashik, Maharashtra, India",Low
2020-11-12 02:29:33,32.7,75.84,4.0,5.0,"70km NW of Dharamshala, Himachal Pradesh, India",Medium
2020-11-12 01:35:28,31.21,78.26,2.8,15.0,"56km NNW of Uttarkashi, Uttarakhand, India",Low
2020-11-11 13:10:40,20.16,72.88,2.8,5.0,"96km W of Nashik, Maharashtra, India",Low
2020-11-11 09:22:15,24.6,93.56,3.4,29.0,"20km W of Bishnupur, Manipur, India",Low
2020-11-11 05:55:51,20.19,73.07,2.8,5.0,"78km WNW of Nashik, Maharashtra, India",Low
2020-11-11 04:11:50,26.28,93.09,2.9,10.0,"50km SE of Tezpur, Assam, India",Low
2020-11-10 23:54:00,31.61,78.54,2.4,5.0,"98km N of Uttarkashi, Uttarakhand, India",Low
2020-11-10 16:58:31,20.11,73.04,2.9,5.0,"79km W of Nashik, Maharashtra, India",Low
2020-11-10 15:38:45,20.12,72.978,2.3,5.0,"85km W of Nashik, Maharashtra, India",Low
2020-11-10 10:15:40,22.86,94.41,4.3,80.0,"129km ESE of Champhai, Mizoram, India",Medium
2020-11-10 09:48:42,20.31,73.05,2.8,5.0,"84km WNW of Nashik, Maharashtra, India",Low
2020-11-10 06:29:52,26.49,94.98,2.7,5.0,"50km ENE of Mokokchung, Nagaland, India",Low
2020-11-09 21:19:38,20.17,72.91,3.1,8.0,"93km W of Nashik, Maharashtra, India",Low
2020-11-09 16:17:46,20.13,72.82,3.4,5.0,"102km W of Nashik, Maharashtra, India",Low
2020-11-09 15:40:28,20.2,72.89,2.8,10.0,"96km WNW of Nashik, Maharashtra, India",Low
2020-11-09 13:43:21,20.23,72.95,2.4,5.0,"91km WNW of Nashik, Maharashtra, India",Low
2020-11-09 06:46:41,21.89,79.57,3.4,12.0,"96km NNE of Nagpur, Maharashtra, India",Low
2020-11-09 05:31:24,20.14,72.88,3.4,5.0,"96km W of Nashik, Maharashtra, India",Low
2020-11-08 23:16:24,33.44,75.67,3.4,10.0,"72km SSE of Pahalgam, Jammu and Kashmir, India",Low
2020-11-08 18:56:27,33.48,75.62,4.0,10.0,"65km SSE of Pahalgam, Jammu and Kashmir, India",Medium
2020-11-08 15:02:43,24.09,94.11,3.4,46.0,"56km SE of Moirang, Manipur, India",Low
2020-11-08 14:42:25,28.65,96.26,4.2,10.0,"107km NNW of Changlang, Arunachal Pradesh, India",Medium
2020-11-07 15:39:24,21.55,73.15,4.2,10.0,"53km NE of Surat, Gujarat, India",Medium
2020-11-07 12:30:57,10.44,93.26,3.6,71.0,"143km SSE of Portblair, Andaman and Nicobar island, India",Low
2020-11-07 11:49:25,14.45,92.34,4.2,53.0,"148km NNW of Diglipur, Andaman and Nicobar island, India",Medium
2020-11-07 04:29:19,33.5,75.64,4.1,10.0,"64km SSE of Pahalgam, Jammu and Kashmir, India",Medium
2020-11-07 04:18:41,33.28,75.85,2.8,10.0,"91km ENE of Katra, Jammu and Kashmir, India",Low
2020-11-06 21:03:11,35.37,75.54,3.8,37.0,"105km NNW of Kargil, Laddakh, India",Low
2020-11-06 16:39:18,28.78,76.78,2.1,5.0,"21km SE of Rohtak, Haryana, India",Low
2020-11-06 08:36:49,25.12,96.34,4.1,106.0,"188km E of Ukhrul, Manipur, India",Medium
2020-11-06 06:25:55,32.87,76.2,2.9,11.0,"73km N of Dharamshala, Himachal Pradesh, India",Low
2020-11-05 06:14:32,34.77,76.82,3.1,30.0,"67km ENE of Kargil, Laddakh, India",Low
2020-11-05 00:24:53,28.29,91.74,3.3,10.0,"80km N of Tawang, Arunachal Pradesh, India",Low
2020-11-04 03:56:18,20.06,72.92,2.2,10.0,"91km W of Nashik, Maharashtra, India",Low
2020-11-04 03:54:53,20.0,73.15,2.5,10.0,"66km W of Nashik, Maharashtra, India",Low
2020-11-04 01:56:11,23.85,94.58,3.4,170.0,"108km SE of Moirang, Manipur, India",Low
2020-11-03 19:01:52,20.03,72.92,1.8,10.0,"90km W of Nashik, Maharashtra, India",Low
2020-11-03 17:28:17,24.39,92.53,3.5,20.0,"38km E of Dharmanagar, Tripura, India",Low
2020-11-03 13:14:40,29.91,68.75,4.2,10.0,"490km WNW of Bikaner, Rajasthan, India",Medium
2020-11-03 06:55:19,35.49,73.28,3.7,10.0,"189km NNW of Gulmarg, Jammu and Kashmir, India",Low
2020-11-03 01:13:17,25.69,91.15,4.4,10.0,"71km WSW of Nongpoh, Meghalaya, India",Medium
2020-11-02 23:31:34,23.54,95.08,3.3,18.0,"166km SSE of Ukhrul, Manipur, India",Low
2020-11-02 22:39:46,22.92,93.01,3.6,10.0,"46km SSE of Thenzawl, Mizoram, India",Low
2020-11-02 18:57:44,20.07,72.91,1.5,5.0,"92km W of Nashik, Maharashtra, India",Low
2020-11-02 06:54:43,32.97,78.55,3.5,10.0,"51km NW of Hanley, Jammu & Kashmir, India",Low
2020-11-02 06:47:12,25.49,66.58,4.3,10.0,"435km NW of Dwarka, Gujarat, India",Medium
2020-11-01 10:38:23,26.043,71.498,2.4,10.0,"153km W of Jodhpur, Rajasthan, India",Low
2020-11-01 08:01:37,27.44,96.3,3.4,10.0,"47km SW of Changlang, Arunachal Pradesh, India",Low
2020-11-01 04:46:13,30.48,91.0,3.5,56.0,"333km NNW of Tawang, Arunachal Pradesh, India",Low
2020-11-01 02:59:18,38.39,77.1,4.2,10.0,"435km N of Kargil, Laddakh, India",Medium
2020-11-01 00:13:55,28.21,92.43,3.4,67.0,"88km NE of Tawang, Arunachal Pradesh, India",Low
2020-10-31 23:36:00,34.56,78.17,3.8,10.0,"70km NE of Leh, Laddakh, India",Low
2020-10-31 19:54:26,25.2,94.76,3.1,10.0,"35km ENE of Shirui, Manipur, India",Low
2020-10-31 18:16:37,22.0,79.7,3.5,10.0,"114km NNE of Nagpur, Maharashtra, India",Low
2020-10-31 17:20:41,22.13,78.37,3.2,10.0,"38km S of Pachmarhi, Madhya Pradesh, India",Low
2020-10-31 12:49:17,22.01,79.55,3.1,10.0,"107km NNE of Nagpur, Maharashtra, India",Low
2020-10-30 03:47:24,35.59,74.95,3.3,16.0,"157km NW of Kargil, Laddakh, India",Low
2020-10-29 19:27:58,23.27,94.6,3.5,10.0,"131km E of Champhai, Mizoram, India",Low
2020-10-29 15:53:04,20.0,72.89,2.4,5.0,"94km W of Nashik, Maharashtra, India",Low
2020-10-29 15:36:20,32.02,76.22,2.3,6.0,"24km SSW of Dharamshala, Himachal Pradesh, India",Low
2020-10-29 10:50:48,31.93,76.25,2.5,5.0,"32km SSW of Dharamshala, Himachal Pradesh, India",Low
2020-10-29 00:04:30,29.31,80.94,3.8,10.0,"76km ESE of Pithoragarh, Uttarakhand, India",Low
2020-10-28 03:45:19,34.95,76.15,2.1,10.0,"44km N of Kargil, Laddakh, India",Low
2020-10-27 22:57:25,25.86,71.4,2.9,10.0,"167km WSW of Jodhpur, Rajasthan, India",Low
2020-10-27 04:10:50,21.92,79.5,3.3,15.0,"96km NNE of Nagpur, Maharashtra, India",Low
2020-10-26 19:46:58,30.35,69.4,4.3,10.0,"459km NW of Bikaner, Rajasthan, India",Medium
2020-10-26 13:20:02,31.21,77.74,3.5,10.0,"55km ENE of Shimla, Himachal Pradesh, India",Low
2020-10-26 03:18:56,29.96,78.95,2.7,10.0,"67km E of Rishikesh, Uttarakhand, India",Low
2020-10-25 23:42:52,31.26,83.67,3.9,10.0,"380km ENE of Pithoragarh, Uttarakhand, India",Low
2020-10-25 20:44:07,24.57,93.58,3.2,27.0,"19km WSW of Bishnupur, Manipur, India",Low
2020-10-25 18:49:52,19.95,72.88,3.2,5.0,"95km W of Nashik, Maharashtra, India",Low
2020-10-25 17:44:52,19.96,72.87,2.4,5.0,"96km W of Nashik, Maharashtra, India",Low
2020-10-24 17:49:56,26.48,95.2,3.2,70.0,"70km ENE of Mokokchung, Nagaland, India",Low
2020-10-24 10:34:29,31.35,76.84,3.2,7.0,"27km SSW of Mandi, Himachal Pradesh, India",Low
2020-10-24 08:51:07,23.44,92.08,4.1,50.0,"44km E of Amarpur, Tripura, India",Medium
2020-10-24 04:06:32,28.36,97.47,3.6,10.0,"106km NE of Changlang, Arunachal Pradesh, India",Low
2020-10-24 01:23:06,25.83,91.54,2.9,10.0,"29km W of Nongpoh, Meghalaya, India",Low
2020-10-23 12:15:25,32.86,75.88,2.7,5.0,"82km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-10-23 04:32:27,20.02,72.89,2.2,5.0,"94km W of Nashik, Maharashtra, India",Low
2020-10-22 10:26:58,20.01,72.9,2.3,5.0,"93km W of Nashik, Maharashtra, India",Low
2020-10-22 09:39:32,20.01,72.9,2.7,5.0,"93km W of Nashik, Maharashtra, India",Low
2020-10-22 01:59:41,29.64,88.3,4.0,10.0,"221km NNW of Lachung, Sikkim, India",Medium
2020-10-21 19:26:03,20.02,72.91,2.1,5.0,"92km W of Nashik, Maharashtra, India",Low
2020-10-21 15:45:02,23.31,93.6,3.6,20.0,"32km ESE of Champhai, Mizoram, India",Low
2020-10-21 09:51:31,3.85,96.43,4.3,50.0,"448km SE of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-10-21 04:00:30,38.29,75.21,4.5,136.0,"423km N of Kargil, Laddakh, India",Medium
2020-10-21 01:25:42,27.43,96.56,4.2,15.0,"35km SSW of Changlang, Arunachal Pradesh, India",Medium
2020-10-20 22:14:25,25.61,93.98,2.3,20.0,"14km WSW of Kohima, Nagaland, India",Low
2020-10-20 08:46:36,20.02,72.92,2.5,5.0,"90km W of Nashik, Maharashtra, India",Low
2020-10-19 15:08:50,3.1,96.33,5.1,10.0,"510km SSE of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-10-19 04:44:02,35.5,75.78,3.6,10.0,"110km NNW of Kargil, Laddakh, India",Low
2020-10-19 02:22:56,38.45,76.27,3.7,10.0,"433km N of Kargil, Laddakh, India",Low
2020-10-18 04:15:29,38.21,77.08,4.3,10.0,"415km N of Kargil, Laddakh, India",Medium
2020-10-17 21:41:48,26.46,93.52,2.7,12.0,"64km NNW of Dimapur, Nagaland, India",Low
2020-10-16 23:51:10,32.61,94.24,4.1,25.0,"506km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-10-16 13:43:38,29.32,68.19,4.5,100.0,"520km WNW of Bikaner, Rajasthan, India",Medium
2020-10-15 21:05:24,24.65,93.59,3.5,36.0,"17km W of Bishnupur, Manipur, India",Low
2020-10-15 10:29:49,3.78,95.9,4.9,10.0,"421km SSE of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-10-14 23:06:39,32.7,76.47,2.4,5.0,"55km NNE of Dharamshala, Himachal Pradesh, India",Low
2020-10-14 15:43:52,19.57,73.14,2.8,5.0,"61km NNE of Mumbai, Maharashtra, India",Low
2020-10-13 16:38:54,31.21,77.93,3.1,5.0,"72km NW of Uttarkashi, Uttarakhand, India",Low
2020-10-13 07:06:21,23.24,93.89,4.1,82.0,"62km ESE of Champhai, Mizoram, India",Medium
2020-10-12 01:54:50,25.13,94.96,3.4,10.0,"53km ENE of Ukhrul, Manipur, India",Low
2020-10-11 23:32:57,19.93,72.82,2.3,5.0,"95km N of Mumbai, Maharashtra, India",Low
2020-10-11 20:57:30,27.82,97.39,3.8,121.0,"74km E of Changlang, Arunachal Pradesh, India",Low
2020-10-11 17:14:52,25.32,97.45,3.7,10.0,"281km SSE of Changlang, Arunachal Pradesh, India",Low
2020-10-11 16:39:24,4.5,96.63,4.7,149.0,"410km SE of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-10-11 16:00:18,27.31,75.48,2.2,5.0,"53km NW of Jaipur, Rajasthan, India",Low
2020-10-11 15:55:40,24.57,93.49,3.8,52.0,"28km WSW of Bishnupur, Manipur, India",Low
2020-10-11 11:32:55,30.155,70.245,4.5,30.0,"380km NW of Bikaner, Rajasthan, India",Medium
2020-10-11 01:52:09,3.4,95.96,4.5,10.0,"461km SSE of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-10-11 00:41:28,27.2,92.07,2.5,10.0,"46km SSE of Tawang, Arunachal Pradesh, India",Low
2020-10-10 23:39:06,24.65,93.51,2.8,30.0,"25km W of Bishnupur, Manipur, India",Low
2020-10-10 23:08:00,24.69,93.47,5.3,28.0,"30km WNW of Bishnupur, Manipur, India",Medium
2020-10-10 23:00:25,28.78,76.71,3.0,8.0,"16km SE of Rohtak, Haryana, India",Low
2020-10-10 08:27:19,19.99,72.84,2.6,5.0,"99km W of Nashik, Maharashtra, India",Low
2020-10-10 06:09:26,23.17,93.16,3.6,5.0,"36km SSW of Champhai, Mizoram, India",Low
2020-10-09 08:21:16,27.66,91.88,3.0,10.0,"9km N of Tawang, Arunachal Pradesh, India",Low
2020-10-09 03:12:50,24.62,94.52,3.4,10.0,"34km S of Ukhrul, Manipur, India",Low
2020-10-09 02:43:33,32.8,76.53,3.3,5.0,"67km NNE of Dharamshala, Himachal Pradesh, India",Low
2020-10-09 02:32:45,32.85,76.76,2.5,5.0,"78km NNW of Manali, Himachal Pradesh, India",Low
2020-10-09 02:31:29,32.81,76.59,2.4,5.0,"70km NNE of Dharamshala, Himachal Pradesh, India",Low
2020-10-09 02:28:59,32.82,76.56,2.1,5.0,"70km NNE of Dharamshala, Himachal Pradesh, India",Low
2020-10-08 09:22:06,35.36,75.81,4.2,10.0,"94km NNW of Kargil, Laddakh, India",Medium
2020-10-08 00:49:26,19.94,72.91,2.8,5.0,"92km W of Nashik, Maharashtra, India",Low
2020-10-07 21:48:15,32.3,80.29,3.9,10.0,"130km ESE of Hanley, Jammu & Kashmir, India",Low
2020-10-07 18:33:23,29.74,95.78,4.1,10.0,"184km NNE of Pangin, Arunachal Pradesh, India",Medium
2020-10-07 16:24:18,20.2,72.94,2.4,5.0,"91km WNW of Nashik, Maharashtra, India",Low
2020-10-07 15:25:55,33.81,78.72,3.3,10.0,"112km ESE of Leh, Laddakh, India",Low
2020-10-07 03:32:56,25.33,94.44,4.3,10.0,"22km N of Shirui, Manipur, India",Medium
2020-10-06 21:33:31,19.98,72.88,3.5,8.0,"95km W of Nashik, Maharashtra, India",Low
2020-10-06 11:43:45,34.03,78.89,4.4,10.0,"121km E of Leh, Laddakh, India",Medium
2020-10-06 05:13:20,34.46,79.46,5.1,10.0,"176km ENE of Leh, Laddakh, India",Medium
2020-10-05 15:17:40,28.86,76.73,2.5,10.0,"12km ESE of Rohtak, Haryana, India",Low
2020-10-04 17:28:01,27.56,67.66,4.2,10.0,"551km WNW of Jodhpur, Rajasthan, India",Medium
2020-10-03 21:06:16,26.13,91.22,3.9,10.0,"51km W of Guwahati, Assam, India",Low
2020-10-03 19:53:08,36.9,77.09,3.4,10.0,"274km NNE of Kargil, Laddakh, India",Low
2020-10-02 04:00:36,32.93,75.87,2.7,10.0,"87km E of Katra, Jammu and Kashmir, India",Low
2020-09-29 15:40:12,31.21,78.54,2.9,5.0,"54km N of Uttarkashi, Uttarakhand, India",Low
2020-09-29 14:38:02,34.5,77.14,3.2,22.0,"32km N of Alchi(Leh),Jammu & Kashmir,India",Low
2020-09-29 09:10:41,27.27,91.93,3.6,10.0,"34km S of Tawang, Arunachal Pradesh, India",Low
2020-09-29 09:06:59,27.35,92.11,3.5,5.0,"34km SE of Tawang, Arunachal Pradesh, India",Low
2020-09-29 04:25:54,20.06,72.9,2.4,5.0,"93km W of Nashik, Maharashtra, India",Low
2020-09-29 01:38:15,33.17,75.91,2.4,10.0,"93km ENE of Katra, Jammu and Kashmir, India",Low
2020-09-28 10:42:37,33.22,75.82,4.2,5.0,"86km ENE of Katra, Jammu and Kashmir, India",Medium
2020-09-27 23:47:59,26.37,66.22,4.3,50.0,"536km NNW of Dwarka, Gujarat, India",Medium
2020-09-27 22:57:42,34.34,78.36,5.1,10.0,"74km ENE of Leh, Laddakh, India",Medium
2020-09-27 15:56:01,32.41,76.14,2.8,10.0,"27km NW of Dharamshala, Himachal Pradesh, India",Low
2020-09-26 12:02:03,34.7,74.22,4.5,10.0,"73km NNW of Gulmarg, Jammu and Kashmir, India",Medium
2020-09-26 02:14:39,34.8,78.05,3.7,10.0,"84km NNE of Leh, Laddakh, India",Low
2020-09-25 17:29:05,34.86,78.05,3.6,10.0,"89km NNE of Leh, Laddakh, India",Low
2020-09-25 16:45:42,34.28,78.2,2.6,5.0,"59km ENE of Leh, Laddakh, India",Low
2020-09-25 16:27:06,34.96,78.59,5.4,21.0,"129km NE of Leh, Laddakh, India",Medium
2020-09-24 08:19:46,36.55,73.94,3.7,10.0,"281km N of Gulmarg, Jammu and Kashmir, India",Low
2020-09-24 00:26:42,24.66,94.26,2.9,65.0,"37km ESE of Imphal, Manipur, India",Low
2020-09-23 14:30:55,20.06,72.91,2.6,3.5,"92km W of Nashik, Maharashtra, India",Low
2020-09-22 21:40:29,34.15,74.7,3.6,5.0,"11km NW of Srinagar, Jammu and Kashmir, India",Low
2020-09-22 05:49:44,20.06,72.9,2.0,8.0,"93km W of Nashik, Maharashtra, India",Low
2020-09-22 04:12:21,20.07,72.9,2.1,10.0,"93km W of Nashik, Maharashtra, India",Low
2020-09-22 02:50:43,20.01,72.79,3.5,5.0,"104km N of Mumbai, Maharashtra, India",Low
2020-09-22 01:28:33,26.27,91.2,4.2,71.0,"55km WNW of Guwahati, Assam, India",Medium
2020-09-21 21:00:14,31.18,78.51,3.5,10.0,"50km N of Uttarkashi, Uttarakhand, India",Low
2020-09-21 19:45:06,27.22,92.67,3.2,10.0,"64km N of Tezpur, Assam, India",Low
2020-09-21 00:02:08,20.12,72.98,2.4,5.0,"85km W of Nashik, Maharashtra, India",Low
2020-09-20 21:57:15,20.05,72.93,2.4,10.0,"90km W of Nashik, Maharashtra, India",Low
2020-09-20 12:41:18,20.17,72.95,2.8,5.0,"89km WNW of Nashik, Maharashtra, India",Low
2020-09-20 07:29:06,23.0,93.65,4.6,45.0,"60km SSE of Champhai, Mizoram, India",Medium
2020-09-19 23:26:54,25.23,93.94,2.9,19.0,"45km N of Imphal, Manipur, India",Low
2020-09-19 20:18:38,26.24,90.15,3.8,10.0,"80km N of Tura, Meghalaya, India",Low
2020-09-19 08:15:43,32.74,76.36,2.8,5.0,"58km N of Dharamshala, Himachal Pradesh, India",Low
2020-09-18 23:23:39,23.41,94.51,4.3,20.0,"120km E of Champhai, Mizoram, India",Medium
2020-09-17 22:12:42,29.65,68.69,4.6,116.0,"485km WNW of Bikaner, Rajasthan, India",Medium
2020-09-17 11:41:35,35.53,94.67,4.8,10.0,"823km N of Pangin, Arunachal Pradesh, India",Medium
2020-09-16 23:32:50,16.67,75.96,3.0,10.0,"157km NNW of Hampi, Karnataka, India",Low
2020-09-16 15:53:25,25.44,93.59,2.7,31.0,"43km SSW of Chumukedima, Nagaland, India",Low
2020-09-15 23:30:58,25.38,95.06,3.7,155.0,"70km ENE of Shirui, Manipur, India",Low
2020-09-15 11:39:57,20.05,72.9,2.7,5.0,"93km W of Nashik, Maharashtra, India",Low
2020-09-15 10:08:14,31.68,93.73,4.2,120.0,"420km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-09-14 16:16:28,19.96,72.86,2.9,5.0,"97km W of Nashik, Maharashtra, India",Low
2020-09-14 06:38:58,32.39,76.39,2.5,10.0,"20km NNE of Dharamshala, Himachal Pradesh, India",Low
2020-09-13 23:58:55,4.41,96.8,4.8,140.0,"431km SE of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-09-12 21:38:02,17.28,73.71,2.5,5.0,"85km NW of Kolhapur, Maharashtra, India",Low
2020-09-12 21:12:36,27.0,92.14,2.9,10.0,"69km SSE of Tawang, Arunachal Pradesh, India",Low
2020-09-11 23:39:10,24.65,96.06,3.6,5.0,"162km E of Ukhrul, Manipur, India",Low
2020-09-11 12:42:55,39.0,92.18,5.3,10.0,"1240km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-09-11 09:15:55,27.21,87.92,4.2,10.0,"33km WSW of Pelling, Sikkim, India",Medium
2020-09-11 07:06:01,19.99,72.83,3.6,5.0,"100km W of Nashik, Maharashtra, India",Low
2020-09-11 06:20:30,33.33,75.62,2.9,5.0,"74km ENE of Katra, Jammu and Kashmir, India",Low
2020-09-11 05:45:48,20.02,72.67,2.5,10.0,"107km NNW of Mumbai, Maharashtra, India",Low
2020-09-11 05:04:36,19.94,72.7,2.2,10.0,"97km N of Mumbai, Maharashtra, India",Low
2020-09-11 03:57:50,19.95,72.76,3.5,10.0,"98km N of Mumbai, Maharashtra, India",Low
2020-09-11 03:53:24,19.98,72.77,2.6,10.0,"101km N of Mumbai, Maharashtra, India",Low
2020-09-11 03:45:12,19.94,72.79,2.6,10.0,"96km N of Mumbai, Maharashtra, India",Low
2020-09-11 03:43:34,19.99,72.7,2.8,10.0,"103km N of Mumbai, Maharashtra, India",Low
2020-09-11 03:29:20,19.84,72.41,3.5,10.0,"98km NNW of Mumbai, India",Low
2020-09-11 02:08:30,27.76,87.8,3.5,10.0,"60km NW of Yuksom, Sikkim, India",Low
2020-09-10 22:24:57,23.99,94.81,3.8,114.0,"110km SSE of Ukhrul, Manipur, India",Low
2020-09-09 04:17:31,20.05,72.9,3.2,10.0,"93km W of Nashik, Maharashtra, India",Low
2020-09-09 01:18:13,20.08,72.85,2.3,5.0,"98km W of Nashik, Maharashtra, India",Low
2020-09-08 20:05:33,20.01,72.89,2.6,10.0,"94km W of Nashik, Maharashtra, India",Low
2020-09-08 10:15:54,20.01,72.8,2.5,5.0,"103km W of Nashik, Maharashtra, India",Low
2020-09-08 09:50:42,20.01,72.8,3.8,10.0,"103km W of Nashik, Maharashtra, India",Low
2020-09-08 03:20:08,10.46,92.03,4.2,20.0,"150km SSW of Portblair, Andaman and Nicobar island, India",Medium
2020-09-08 03:07:49,13.22,93.18,4.0,20.0,"22km ESE of Diglipur, Andaman and Nicobar island, India",Medium
2020-09-08 00:01:05,20.0,72.82,3.1,1.8,"101km W of Nashik, Maharashtra, India",Low
2020-09-07 23:06:05,26.44,93.42,3.1,32.0,"66km NNW of Dimapur, Nagaland, India",Low
2020-09-07 17:04:53,1.87,90.92,4.7,46.0,"660km SSW of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-09-07 11:58:25,26.47,95.85,4.3,10.0,"134km E of Mokokchung, Nagaland, India",Medium
2020-09-07 08:07:19,19.99,72.8,3.5,5.0,"102km N of Mumbai, Maharashtra, India",Low
2020-09-06 07:30:05,27.83,92.24,3.4,10.0,"45km NE of Tawang, Arunachal Pradesh, India",Low
2020-09-06 06:38:55,9.88,94.01,4.3,82.0,"239km SE of Portblair, Andaman and Nicobar island, India",Medium
